"index","station","Date","Present_Tmax","Present_Tmin","lat","lon","DEM","Slope","Solar radiation","Next_Tmax","Next_Tmin"
1039,4,2014-08-15,28.9,20.6,37.645,127.022,45.716,2.5348,4992.89209,31.2,22.1
1040,4,2014-08-16,30.8,22.3,37.645,127.022,45.716,2.5348,4960.18457,25.5,22.3
1041,4,2014-08-17,25.4,23.3,37.645,127.022,45.716,2.5348,4926.958008,23.7,20.5
1042,4,2014-08-18,23.5,20.9,37.645,127.022,45.716,2.5348,4893.187988,24.6,19.7
1043,4,2014-08-19,24.1,19.8,37.645,127.022,45.716,2.5348,4858.884766,28.3,21.8
1044,4,2014-08-20,27.8,21.9,37.645,127.022,45.716,2.5348,4824.056641,24.6,21.3
1045,4,2014-08-21,24.5,21.9,37.645,127.022,45.716,2.5348,4788.694824,28.5,20.8
1046,4,2014-08-22,28.4,20.9,37.645,127.022,45.716,2.5348,4752.657227,29.6,23.1
1047,4,2014-08-23,29.2,23.8,37.645,127.022,45.716,2.5348,4716.294434,30.7,20.5
1048,4,2014-08-24,30.2,20.6,37.645,127.022,45.716,2.5348,4679.124512,29,23.5
1049,4,2014-08-25,28.4,23.7,37.645,127.022,45.716,2.5348,4642.163574,29.1,21.5
1050,4,2014-08-26,28.7,21.7,37.645,127.022,45.716,2.5348,4604.255371,28.9,20.4
1051,4,2014-08-27,28.3,20.5,37.645,127.022,45.716,2.5348,4565.983887,30.8,19.4
1052,4,2014-08-28,30,19.6,37.645,127.022,45.716,2.5348,4527.242188,29.8,20.8
1053,4,2014-08-29,29.7,21.3,37.645,127.022,45.716,2.5348,4488.11084,30.8,20.5
1054,4,2014-08-30,30.3,20.8,37.645,127.022,45.716,2.5348,4448.519043,28,21.1
1055,4,2015-06-30,28.4,22,37.645,127.022,45.716,2.5348,5856.964844,28.1,21
1056,4,2015-07-01,27.9,21.1,37.645,127.022,45.716,2.5348,5851.575195,29.3,20.6
1057,4,2015-07-02,28.7,20.7,37.645,127.022,45.716,2.5348,5845.616211,28.3,19
1058,4,2015-07-03,26.8,19.1,37.645,127.022,45.716,2.5348,5839.094727,29.9,18
1059,4,2015-07-04,29.4,18.5,37.645,127.022,45.716,2.5348,5832.032227,29,20.3
1060,4,2015-07-05,28.4,20.6,37.645,127.022,45.716,2.5348,5824.259766,31.7,19.3
1061,4,2015-07-06,31.6,19.4,37.645,127.022,45.716,2.5348,5815.985352,29.9,21.4
1062,4,2015-07-07,29.9,21.6,37.645,127.022,45.716,2.5348,5807.132324,25,19.8
1063,4,2015-07-08,24.8,19.8,37.645,127.022,45.716,2.5348,5797.602539,31.7,22
1064,4,2015-07-09,30.5,22.3,37.645,127.022,45.716,2.5348,5787.545898,33.6,22.8
1065,4,2015-07-10,33.1,23,37.645,127.022,45.716,2.5348,5776.879395,35.4,24.8
1066,4,2015-07-11,35.1,25.2,37.645,127.022,45.716,2.5348,5765.659668,28.2,23.8
1067,4,2015-07-12,28.2,24.1,37.645,127.022,45.716,2.5348,5753.800293,24.7,21.6
1068,4,2015-07-13,24.6,21.9,37.645,127.022,45.716,2.5348,5741.361328,32,22.5
1069,4,2015-07-14,31.4,22.6,37.645,127.022,45.716,2.5348,5728.316406,34.8,22.4
1070,4,2015-07-15,34.8,22.5,37.645,127.022,45.716,2.5348,5714.666992,28.6,21.1
1071,4,2015-07-16,27.9,21.4,37.645,127.022,45.716,2.5348,5700.435059,28.8,18.7
1072,4,2015-07-17,28,18.8,37.645,127.022,45.716,2.5348,5685.614258,27.7,22.4
1073,4,2015-07-18,26.9,22.6,37.645,127.022,45.716,2.5348,5670.164063,28.7,20.6
1074,4,2015-07-19,28.4,20.6,37.645,127.022,45.716,2.5348,5654.115723,31.1,23.5
1075,4,2015-07-20,29.7,23.5,37.645,127.022,45.716,2.5348,5637.466309,29.3,22.7
1076,4,2015-07-21,28.9,22.9,37.645,127.022,45.716,2.5348,5620.059082,32.5,25
1077,4,2015-07-22,32,25.1,37.645,127.022,45.716,2.5348,5602.210449,31.7,24.9
1078,4,2015-07-23,30.5,25.3,37.645,127.022,45.716,2.5348,5583.532715,25.7,22.2
1079,4,2015-07-24,25.7,22.3,37.645,127.022,45.716,2.5348,5565.044434,26.5,23.9
1080,4,2015-07-25,26.3,24,37.645,127.022,45.716,2.5348,5545.169922,29.8,23.6
1081,4,2015-07-26,29,23.7,37.645,127.022,45.716,2.5348,5524.827148,29.8,23.6
1082,4,2015-07-27,29.2,23.8,37.645,127.022,45.716,2.5348,5504.035156,32.7,24.8
1083,4,2015-07-28,32.5,24.8,37.645,127.022,45.716,2.5348,5482.38916,29.5,25.4
1084,4,2015-07-29,29.4,25.5,37.645,127.022,45.716,2.5348,5460.290039,34.9,25.8
1085,4,2015-07-30,34.4,26.2,37.645,127.022,45.716,2.5348,5437.578125,33.2,26.8
1086,4,2015-07-31,32.9,26.8,37.645,127.022,45.716,2.5348,5414.195313,32.6,26.4
1087,4,2015-08-01,32.2,26.5,37.645,127.022,45.716,2.5348,5390.27832,30.3,24.4
1088,4,2015-08-02,29.5,24.6,37.645,127.022,45.716,2.5348,5365.759277,31.8,26.2
1089,4,2015-08-03,31.3,26.2,37.645,127.022,45.716,2.5348,5340.643555,31.7,25.8
1090,4,2015-08-04,31,26,37.645,127.022,45.716,2.5348,5314.910156,32.5,26.2
1091,4,2015-08-05,32.1,26.3,37.645,127.022,45.716,2.5348,5288.587402,35.5,24.5
1092,4,2015-08-06,34.8,24.5,37.645,127.022,45.716,2.5348,5261.443359,35.1,25
1093,4,2015-08-07,34.7,25.2,37.645,127.022,45.716,2.5348,5233.789063,34.2,23.4
1094,4,2015-08-08,33.6,24.1,37.645,127.022,45.716,2.5348,5205.58252,31.6,23.2
1095,4,2015-08-09,31.2,23.4,37.645,127.022,45.716,2.5348,5176.915039,32.7,23.8
1096,4,2015-08-10,32.2,23.9,37.645,127.022,45.716,2.5348,5148.043945,32.4,23.6
1097,4,2015-08-11,31.5,24.4,37.645,127.022,45.716,2.5348,5118.115234,33.4,22
1098,4,2015-08-12,32.2,22.1,37.645,127.022,45.716,2.5348,5087.650879,30.6,23.2
1099,4,2015-08-13,29.9,23.9,37.645,127.022,45.716,2.5348,5056.626465,32.8,22.4
1100,4,2015-08-14,32.4,22.4,37.645,127.022,45.716,2.5348,5024.993652,32.2,23.3
1101,4,2015-08-15,31.5,23.5,37.645,127.022,45.716,2.5348,4992.89209,30.6,21.2
1102,4,2015-08-16,30.6,22,37.645,127.022,45.716,2.5348,4960.18457,33,20.3
1103,4,2015-08-17,32.2,20.3,37.645,127.022,45.716,2.5348,4926.958008,33.9,23.8
1104,4,2015-08-18,33,24.2,37.645,127.022,45.716,2.5348,4893.187988,30.5,24.7
1105,4,2015-08-19,29.9,24.8,37.645,127.022,45.716,2.5348,4858.884766,28.4,23.6
1106,4,2015-08-20,28.3,24.1,37.645,127.022,45.716,2.5348,4824.056641,29.3,22.8
1107,4,2015-08-21,29,23,37.645,127.022,45.716,2.5348,4788.694824,30,23.4
1108,4,2015-08-22,29.8,23.5,37.645,127.022,45.716,2.5348,4752.657227,31.4,21.2
1109,4,2015-08-23,30.8,21.2,37.645,127.022,45.716,2.5348,4716.294434,31,22.9
1110,4,2015-08-24,30.7,23,37.645,127.022,45.716,2.5348,4679.124512,25.5,20
1111,4,2015-08-25,25.4,20.1,37.645,127.022,45.716,2.5348,4642.163574,25.4,20.1
1112,4,2015-08-26,25,20.3,37.645,127.022,45.716,2.5348,4604.255371,29.7,21.9
1113,4,2015-08-27,29.6,22,37.645,127.022,45.716,2.5348,4565.983887,28.5,18.9
1114,4,2015-08-28,28,19.1,37.645,127.022,45.716,2.5348,4527.242188,30.4,19
1115,4,2015-08-29,29.7,19.2,37.645,127.022,45.716,2.5348,4488.11084,31.1,20.2
1116,4,2015-08-30,30.6,20.6,37.645,127.022,45.716,2.5348,4448.519043,31.3,20.7
1117,4,2016-06-30,27.3,23.3,37.645,127.022,45.716,2.5348,5851.575195,27.2,22.1
1118,4,2016-07-01,27,22.4,37.645,127.022,45.716,2.5348,5845.616211,28.6,20.3
1119,4,2016-07-02,27.4,20.5,37.645,127.022,45.716,2.5348,5839.094727,27.2,21.5
1120,4,2016-07-03,26.8,21.8,37.645,127.022,45.716,2.5348,5832.032227,25.4,20.5
1121,4,2016-07-04,25.1,21.1,37.645,127.022,45.716,2.5348,5824.259766,25.8,19.2
1122,4,2016-07-05,25.8,20,37.645,127.022,45.716,2.5348,5815.985352,28.2,19.1
1123,4,2016-07-06,27.4,19.1,37.645,127.022,45.716,2.5348,5807.132324,29.5,20.2
1124,4,2016-07-07,28.6,20.2,37.645,127.022,45.716,2.5348,5797.602539,33.3,21.1
1125,4,2016-07-08,32.7,21.6,37.645,127.022,45.716,2.5348,5787.545898,33.8,23.2
1126,4,2016-07-09,33,23.5,37.645,127.022,45.716,2.5348,5776.879395,33.8,24
1127,4,2016-07-10,32.5,24.2,37.645,127.022,45.716,2.5348,5765.659668,34.9,25.2
1128,4,2016-07-11,34.4,25.4,37.645,127.022,45.716,2.5348,5753.800293,31.5,23.6
1129,4,2016-07-12,30.5,23.7,37.645,127.022,45.716,2.5348,5741.361328,30.1,23.3
1130,4,2016-07-13,29.5,23.4,37.645,127.022,45.716,2.5348,5728.316406,32.3,23.7
1131,4,2016-07-14,31.5,23.9,37.645,127.022,45.716,2.5348,5714.666992,29.6,23.5
1132,4,2016-07-15,28.7,24.5,37.645,127.022,45.716,2.5348,5700.435059,23.9,19.7
1133,4,2016-07-16,23.8,19.7,37.645,127.022,45.716,2.5348,5685.614258,23.6,20.4
1134,4,2016-07-17,23.2,20.5,37.645,127.022,45.716,2.5348,5670.164063,27.7,20.7
1135,4,2016-07-18,27.6,20.8,37.645,127.022,45.716,2.5348,5654.115723,33.2,20.9
1136,4,2016-07-19,32.4,21,37.645,127.022,45.716,2.5348,5637.466309,34.3,23.8
1137,4,2016-07-20,33.6,24.5,37.645,127.022,45.716,2.5348,5620.059082,32.5,24.7
1138,4,2016-07-21,31.5,24.8,37.645,127.022,45.716,2.5348,5602.210449,34.3,25.5
1139,4,2016-07-22,33.8,25.6,37.645,127.022,45.716,2.5348,5583.532715,31.4,26.7
1140,4,2016-07-23,31,27.1,37.645,127.022,45.716,2.5348,5565.044434,30,25.6
1141,4,2016-07-24,29.5,25.7,37.645,127.022,45.716,2.5348,5545.169922,31.9,26.5
1142,4,2016-07-25,31.3,26.8,37.645,127.022,45.716,2.5348,5524.827148,32.7,24.9
1143,4,2016-07-26,31.4,25.2,37.645,127.022,45.716,2.5348,5504.035156,29.6,27.1
1144,4,2016-07-27,29.2,27.3,37.645,127.022,45.716,2.5348,5482.38916,31.6,26.4
1145,4,2016-07-28,30.8,26.9,37.645,127.022,45.716,2.5348,5460.290039,29.3,22.8
1146,4,2016-07-29,28.7,23.5,37.645,127.022,45.716,2.5348,5437.578125,33.6,26
1147,4,2016-07-30,33,26.2,37.645,127.022,45.716,2.5348,5414.195313,33.7,26.1
1148,4,2016-07-31,33.3,26.2,37.645,127.022,45.716,2.5348,5390.27832,33.5,25.4
1149,4,2016-08-01,32.7,25.5,37.645,127.022,45.716,2.5348,5365.759277,32.5,25.3
1150,4,2016-08-02,31.7,25.6,37.645,127.022,45.716,2.5348,5340.643555,34.7,24.1
1151,4,2016-08-03,33.9,24.5,37.645,127.022,45.716,2.5348,5314.910156,37,26.4
1152,4,2016-08-04,35.5,26.5,37.645,127.022,45.716,2.5348,5288.587402,36.6,26.2
1153,4,2016-08-05,36,26.9,37.645,127.022,45.716,2.5348,5261.443359,35.2,26.5
1154,4,2016-08-06,34.2,26.9,37.645,127.022,45.716,2.5348,5233.789063,35.4,27.5
1155,4,2016-08-07,35,27.6,37.645,127.022,45.716,2.5348,5205.58252,36.1,26.3
1156,4,2016-08-08,34.6,26.3,37.645,127.022,45.716,2.5348,5176.915039,34.1,26.2
1157,4,2016-08-09,32.8,26.4,37.645,127.022,45.716,2.5348,5148.043945,36.2,26.7
1158,4,2016-08-10,34.9,26.9,37.645,127.022,45.716,2.5348,5118.115234,36.9,26.4
1159,4,2016-08-11,36,26.6,37.645,127.022,45.716,2.5348,5087.650879,36.5,26.4
1160,4,2016-08-12,36,26.6,37.645,127.022,45.716,2.5348,5056.626465,36.1,27
1161,4,2016-08-13,34.7,27,37.645,127.022,45.716,2.5348,5024.993652,31,27.1
1162,4,2016-08-14,30.4,27.5,37.645,127.022,45.716,2.5348,4992.89209,34.4,25.7
1163,4,2016-08-15,33.5,25.9,37.645,127.022,45.716,2.5348,4960.18457,36.1,26.3
1164,4,2016-08-16,34.8,26.4,37.645,127.022,45.716,2.5348,4926.958008,35.5,26.2
1165,4,2016-08-17,34.2,26.3,37.645,127.022,45.716,2.5348,4893.187988,34.7,26
1166,4,2016-08-18,32.9,26.3,37.645,127.022,45.716,2.5348,4858.884766,33.6,26
1167,4,2016-08-19,32.3,26.6,37.645,127.022,45.716,2.5348,4824.056641,34.2,26.4
1168,4,2016-08-20,33.7,26.7,37.645,127.022,45.716,2.5348,4788.694824,35.6,25.6
1169,4,2016-08-21,35,25.8,37.645,127.022,45.716,2.5348,4752.657227,34.9,25.7
1170,4,2016-08-22,34.5,25.9,37.645,127.022,45.716,2.5348,4716.294434,33.4,26.3
1171,4,2016-08-23,32.2,26.4,37.645,127.022,45.716,2.5348,4679.124512,34,26.6
1172,4,2016-08-24,32.5,26.8,37.645,127.022,45.716,2.5348,4642.163574,33.3,23.5
1173,4,2016-08-25,31.8,23.8,37.645,127.022,45.716,2.5348,4604.255371,28.1,20.4
1174,4,2016-08-26,27.5,20.6,37.645,127.022,45.716,2.5348,4565.983887,28.6,16.7
1175,4,2016-08-27,28.2,16.7,37.645,127.022,45.716,2.5348,4527.242188,23.2,18.4
1176,4,2016-08-28,23.1,18.5,37.645,127.022,45.716,2.5348,4488.11084,25.9,18.3
1177,4,2016-08-29,25.4,18.3,37.645,127.022,45.716,2.5348,4448.519043,24.8,18.2
1178,4,2016-08-30,24.4,18.6,37.645,127.022,45.716,2.5348,4408.54248,20.6,16.7
1179,4,2017-06-30,30.7,22,37.645,127.022,45.716,2.5348,5856.964844,31.4,22.8
1180,4,2017-07-01,30.6,22.9,37.645,127.022,45.716,2.5348,5851.575195,27.1,22.2
1181,4,2017-07-02,30.1430420711974,23.6074433656958,37.645,127.022,45.716,2.5348,5845.616211,28.7,21.8
1182,4,2017-07-03,28,22,37.645,127.022,45.716,2.5348,5839.094727,32.7,23.9
1183,4,2017-07-04,32.1,23.9,37.645,127.022,45.716,2.5348,5832.032227,33.5,22.9
1184,4,2017-07-05,33,23,37.645,127.022,45.716,2.5348,5824.259766,35.3,23.8
1185,4,2017-07-06,33.6,24.2,37.645,127.022,45.716,2.5348,5815.985352,29,24.8
1186,4,2017-07-07,28.4,24.9,37.645,127.022,45.716,2.5348,5807.132324,28.4,24.6
1187,4,2017-07-08,27.9,24.7,37.645,127.022,45.716,2.5348,5797.602539,29.2,23.7
1188,4,2017-07-09,28.5,24.2,37.645,127.022,45.716,2.5348,5787.545898,26.2,22.5
1189,4,2017-07-10,26,23.2,37.645,127.022,45.716,2.5348,5776.879395,32.3,22.2
1190,4,2017-07-11,31.6,22.3,37.645,127.022,45.716,2.5348,5765.659668,32.2,25
1191,4,2017-07-12,31.5,25.4,37.645,127.022,45.716,2.5348,5753.800293,33,23.1
1192,4,2017-07-13,31.9,23.3,37.645,127.022,45.716,2.5348,5741.361328,34.6,25.7
1193,4,2017-07-14,33.5,26,37.645,127.022,45.716,2.5348,5728.316406,27.9,22.8
1194,4,2017-07-15,27.1,23.1,37.645,127.022,45.716,2.5348,5714.666992,30,23.1
1195,4,2017-07-16,28.9,23.3,37.645,127.022,45.716,2.5348,5700.435059,29.7,24.2
1196,4,2017-07-17,29.2,25.5,37.645,127.022,45.716,2.5348,5685.614258,31.1,23.5
1197,4,2017-07-18,30.6,23.6,37.645,127.022,45.716,2.5348,5670.164063,35.2,24.6
1198,4,2017-07-19,33.1,24.7,37.645,127.022,45.716,2.5348,5654.115723,35.9,25.7
1199,4,2017-07-20,34.9,25.8,37.645,127.022,45.716,2.5348,5637.466309,33.9,27.4
1200,4,2017-07-21,32.6,27.6,37.645,127.022,45.716,2.5348,5620.059082,32.7,27.6
1201,4,2017-07-22,31.8,27.7,37.645,127.022,45.716,2.5348,5602.210449,29.7,24.3
1202,4,2017-07-23,29.3,24.8,37.645,127.022,45.716,2.5348,5583.532715,29.3,25.4
1203,4,2017-07-24,27.9,25.7,37.645,127.022,45.716,2.5348,5565.044434,36.1,24.2
1204,4,2017-07-25,34.1,24.3,37.645,127.022,45.716,2.5348,5545.169922,34.7,24.6
1205,4,2017-07-26,32.6,24.7,37.645,127.022,45.716,2.5348,5524.827148,30.5,24.4
1206,4,2017-07-27,29.2,25.6,37.645,127.022,45.716,2.5348,5504.035156,26.7,24.1
1207,4,2017-07-28,26.1,24.3,37.645,127.022,45.716,2.5348,5482.38916,30.7,24.9
1208,4,2017-07-29,29.7,25,37.645,127.022,45.716,2.5348,5460.290039,32.4,25.1
1209,4,2017-07-30,32,25.2,37.645,127.022,45.716,2.5348,5437.578125,27.3,24.8
1210,4,2017-07-31,27.3,25.3,37.645,127.022,45.716,2.5348,5414.195313,34.7,24
1211,4,2017-08-01,32.9,24,37.645,127.022,45.716,2.5348,5390.27832,34.6,26.4
1212,4,2017-08-02,32.9,26.6,37.645,127.022,45.716,2.5348,5365.759277,35.7,27
1213,4,2017-08-03,33.7,27.3,37.645,127.022,45.716,2.5348,5340.643555,35.7,25.6
1214,4,2017-08-04,34.4,26.3,37.645,127.022,45.716,2.5348,5314.910156,35.8,27.1
1215,4,2017-08-05,35.1,27.2,37.645,127.022,45.716,2.5348,5288.587402,33.4,26.7
1216,4,2017-08-06,32.6,27.3,37.645,127.022,45.716,2.5348,5261.443359,34.7,26.3
1217,4,2017-08-07,33.7,26.6,37.645,127.022,45.716,2.5348,5233.789063,31.7,25.7
1218,4,2017-08-08,31.4,25.9,37.645,127.022,45.716,2.5348,5205.58252,32.6,23.7
1219,4,2017-08-09,31.7,25.3,37.645,127.022,45.716,2.5348,5176.915039,26,23.4
1220,4,2017-08-10,25.7,23.5,37.645,127.022,45.716,2.5348,5148.043945,33,23.4
1221,4,2017-08-11,31.6,23.6,37.645,127.022,45.716,2.5348,5118.115234,31.8,22.4
1222,4,2017-08-12,31.3,22.4,37.645,127.022,45.716,2.5348,5087.650879,28.5,24.1
1223,4,2017-08-13,28,24.4,37.645,127.022,45.716,2.5348,5056.626465,27.5,23.2
1224,4,2017-08-14,27,23.3,37.645,127.022,45.716,2.5348,5024.993652,24.6,21.2
1225,4,2017-08-15,24.6,21.5,37.645,127.022,45.716,2.5348,4992.89209,26.3,20.8
1226,4,2017-08-16,26,20.9,37.645,127.022,45.716,2.5348,4960.18457,28.8,21.5
1227,4,2017-08-17,27.8,21.6,37.645,127.022,45.716,2.5348,4926.958008,29.8,23.2
1228,4,2017-08-18,28.8,23.4,37.645,127.022,45.716,2.5348,4893.187988,28.6,22.9
1229,4,2017-08-19,28.1,23,37.645,127.022,45.716,2.5348,4858.884766,25.9,21.8
1230,4,2017-08-20,25.5,22,37.645,127.022,45.716,2.5348,4824.056641,29.5,23.4
1231,4,2017-08-21,28.8,23.5,37.645,127.022,45.716,2.5348,4788.694824,32.4,22.9
1232,4,2017-08-22,31.4,23.1,37.645,127.022,45.716,2.5348,4752.657227,30.2,23.7
1233,4,2017-08-23,29.7,23.9,37.645,127.022,45.716,2.5348,4716.294434,29.1,23.8
1234,4,2017-08-24,28.5,25.5,37.645,127.022,45.716,2.5348,4679.124512,30.8,21
1235,4,2017-08-25,30.1,21.1,37.645,127.022,45.716,2.5348,4642.163574,29,19.8
1236,4,2017-08-26,28.5,19.9,37.645,127.022,45.716,2.5348,4604.255371,26.4,18.8
1237,4,2017-08-27,25.9,18.9,37.645,127.022,45.716,2.5348,4565.983887,26.3,17.9
1238,4,2017-08-28,25.7,17.9,37.645,127.022,45.716,2.5348,4527.242188,23.7,17.8
1239,4,2017-08-29,23.5,18.3,37.645,127.022,45.716,2.5348,4488.11084,23,16.5
1240,4,2017-08-30,22.6,16.7,37.645,127.022,45.716,2.5348,4448.519043,26.9,17
1241,5,2013-06-30,31.4,21.9,37.5507,127.135,35.038,0.5055,5859.552246,31.2,22.5
1242,5,2013-07-01,30.8,22.6,37.5507,127.135,35.038,0.5055,5854.146973,28.2,22.2
1243,5,2013-07-02,27.8,22.5,37.5507,127.135,35.038,0.5055,5848.15625,31.3,20.8
1244,5,2013-07-03,30.5,20.9,37.5507,127.135,35.038,0.5055,5841.578125,28.7,23.3
1245,5,2013-07-04,28.1,23.5,37.5507,127.135,35.038,0.5055,5834.413086,32.6,22.4
1246,5,2013-07-05,32.4,22.4,37.5507,127.135,35.038,0.5055,5826.661133,33.6,22.9
1247,5,2013-07-06,33.5,23,37.5507,127.135,35.038,0.5055,5818.317383,31.3,21.6
1248,5,2013-07-07,30.8,21.8,37.5507,127.135,35.038,0.5055,5809.353027,26.6,23.2
1249,5,2013-07-08,26.3,23.3,37.5507,127.135,35.038,0.5055,5799.800781,27.6,23.8
1250,5,2013-07-09,27.5,23.8,37.5507,127.135,35.038,0.5055,5789.660645,26.7,24.3
1251,5,2013-07-10,26.5,24.6,37.5507,127.135,35.038,0.5055,5778.930664,25.6,24.2
1252,5,2013-07-11,25.6,24.3,37.5507,127.135,35.038,0.5055,5767.609375,25,23.4
1253,5,2013-07-12,25,23.4,37.5507,127.135,35.038,0.5055,5755.694336,26,22.4
1254,5,2013-07-13,25.9,22.5,37.5507,127.135,35.038,0.5055,5743.159668,26.1,23.5
1255,5,2013-07-14,26,23.9,37.5507,127.135,35.038,0.5055,5730.027832,26.6,23.2
1256,5,2013-07-15,26.2,23.3,37.5507,127.135,35.038,0.5055,5716.302246,27.6,23.8
1257,5,2013-07-16,27.5,23.8,37.5507,127.135,35.038,0.5055,5701.980957,26.7,24.3
1258,5,2013-07-17,26.5,24.6,37.5507,127.135,35.038,0.5055,5687.061035,25.6,24.2
1259,5,2013-07-18,25.6,24.3,37.5507,127.135,35.038,0.5055,5671.518555,25,23.4
1260,5,2013-07-19,25,23.4,37.5507,127.135,35.038,0.5055,5655.37793,26,22.4
1261,5,2013-07-20,25.9,22.5,37.5507,127.135,35.038,0.5055,5638.637207,26.1,23.5
1262,5,2013-07-21,26,23.9,37.5507,127.135,35.038,0.5055,5621.290039,26.6,23.2
1263,5,2013-07-22,26.2,23.3,37.5507,127.135,35.038,0.5055,5603.330078,27.6,23.8
1264,5,2013-07-23,27.5,23.8,37.5507,127.135,35.038,0.5055,5584.763184,28.9,23.8
1265,5,2013-07-24,28.6,24.5,37.5507,127.135,35.038,0.5055,5566.146973,31.2,23.2
1266,5,2013-07-25,30.7,23.2,37.5507,127.135,35.038,0.5055,5546.319336,31.9,22.8
1267,5,2013-07-26,31.6,23.1,37.5507,127.135,35.038,0.5055,5525.90918,31.9,22.4
1268,5,2013-07-27,31.5,22.6,37.5507,127.135,35.038,0.5055,5504.912598,26.9,23.4
1269,5,2013-07-28,26.7,23.5,37.5507,127.135,35.038,0.5055,5483.246094,30.9,24.9
1270,5,2013-07-29,30.5,25.6,37.5507,127.135,35.038,0.5055,5460.998047,30.1,23.5
1271,5,2013-07-30,29.6,23.7,37.5507,127.135,35.038,0.5055,5438.163574,30.8,24.4
1272,5,2013-07-31,30,24.4,37.5507,127.135,35.038,0.5055,5414.678711,32.1,24.6
1273,5,2013-08-01,31.5,24.8,37.5507,127.135,35.038,0.5055,5390.597168,29.7,24.6
1274,5,2013-08-02,29.1,25,37.5507,127.135,35.038,0.5055,5365.934082,32.1,25.2
1275,5,2013-08-03,31.3,25.5,37.5507,127.135,35.038,0.5055,5340.645996,33,24.8
1276,5,2013-08-04,31.8,25,37.5507,127.135,35.038,0.5055,5314.76709,29.9,24.1
1277,5,2013-08-05,29.5,25.9,37.5507,127.135,35.038,0.5055,5288.306641,27.9,22.5
1278,5,2013-08-06,27.8,22.7,37.5507,127.135,35.038,0.5055,5261.231445,32.3,23.7
1279,5,2013-08-07,31.8,23.9,37.5507,127.135,35.038,0.5055,5233.574219,33.5,27.2
1280,5,2013-08-08,33.1,27.2,37.5507,127.135,35.038,0.5055,5205.333984,32.2,27.5
1281,5,2013-08-09,31.5,27.6,37.5507,127.135,35.038,0.5055,5176.493164,29.7,24.5
1282,5,2013-08-10,29.7,25.7,37.5507,127.135,35.038,0.5055,5147.667969,32.9,23.3
1283,5,2013-08-11,32.2,23.3,37.5507,127.135,35.038,0.5055,5117.59375,33.6,25.9
1284,5,2013-08-12,33.3,26.1,37.5507,127.135,35.038,0.5055,5086.999512,34.1,24.3
1285,5,2013-08-13,33.1,25.4,37.5507,127.135,35.038,0.5055,5055.825195,33.1,24.6
1286,5,2013-08-14,32.8,24.6,37.5507,127.135,35.038,0.5055,5024.069336,33.3,24.6
1287,5,2013-08-15,32.7,24.8,37.5507,127.135,35.038,0.5055,4991.792969,33.1,26.5
1288,5,2013-08-16,32.3,26.8,37.5507,127.135,35.038,0.5055,4958.898438,32.8,27
1289,5,2013-08-17,32.3,27.3,37.5507,127.135,35.038,0.5055,4925.497559,33.3,27.2
1290,5,2013-08-18,32.4,27.4,37.5507,127.135,35.038,0.5055,4891.550293,33.7,23.9
1291,5,2013-08-19,33.2,25.4,37.5507,127.135,35.038,0.5055,4857.075195,32.2,21.5
1292,5,2013-08-20,31.7,21.7,37.5507,127.135,35.038,0.5055,4822.092285,32.3,23.9
1293,5,2013-08-21,32.1,23.9,37.5507,127.135,35.038,0.5055,4786.577637,34,25.3
1294,5,2013-08-22,33.9,26.1,37.5507,127.135,35.038,0.5055,4750.573242,28.5,23.3
1295,5,2013-08-23,28.5,23.5,37.5507,127.135,35.038,0.5055,4714.05957,32.6,22.2
1296,5,2013-08-24,32.2,22.4,37.5507,127.135,35.038,0.5055,4677.062012,32.1,21
1297,5,2013-08-25,31,21,37.5507,127.135,35.038,0.5055,4640.095215,32,21.5
1298,5,2013-08-26,31.5,21.7,37.5507,127.135,35.038,0.5055,4602.118164,30.7,21.2
1299,5,2013-08-27,30,21.3,37.5507,127.135,35.038,0.5055,4563.660156,31.4,21.5
1300,5,2013-08-28,30.2,21.8,37.5507,127.135,35.038,0.5055,4524.760742,27.3,23.6
1301,5,2013-08-29,27.2,23.7,37.5507,127.135,35.038,0.5055,4485.424805,29.8,22.8
1302,5,2013-08-30,29.1,24,37.5507,127.135,35.038,0.5055,4445.645996,28.7,20.7
1303,5,2014-06-30,29.8,20.9,37.5507,127.135,35.038,0.5055,5859.552246,31.7,20.5
1304,5,2014-07-01,31.3,20.6,37.5507,127.135,35.038,0.5055,5854.146973,30.3,21.9
1305,5,2014-07-02,30,22.4,37.5507,127.135,35.038,0.5055,5848.15625,24.5,21.1
1306,5,2014-07-03,24.2,21.2,37.5507,127.135,35.038,0.5055,5841.578125,32.2,21.3
1307,5,2014-07-04,31.5,21.4,37.5507,127.135,35.038,0.5055,5834.413086,30,21
1308,5,2014-07-05,29.6,21.5,37.5507,127.135,35.038,0.5055,5826.661133,28.8,21.6
1309,5,2014-07-06,28.2,22.4,37.5507,127.135,35.038,0.5055,5818.317383,34.2,19.4
1310,5,2014-07-07,33.6,19.4,37.5507,127.135,35.038,0.5055,5809.353027,29.8,22.7
1311,5,2014-07-08,29.2,23.2,37.5507,127.135,35.038,0.5055,5799.800781,33.8,24.6
1312,5,2014-07-09,32.9,24.8,37.5507,127.135,35.038,0.5055,5789.660645,34.7,23.8
1313,5,2014-07-10,33.5,23.9,37.5507,127.135,35.038,0.5055,5778.930664,34.9,23.2
